db_name,controller_id,side,trading_pair,order_type,trade_type,cumulative_fee_paid_quote,position_action,timestamp,price,base_amount,quote_amount,position_multiplier
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.000404,OPEN,1740575544.948,0.202,10.0,2.02,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.000404,OPEN,1740575541.964,0.202,10.0,2.02,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004044,OPEN,1740575530.94,0.2022,10.0,2.022,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004046,OPEN,1740575526.215,0.2023,10.0,2.023,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004042,OPEN,1740575518.778,0.2021,10.0,2.021,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004056,OPEN,1740575501.792,0.2028,10.0,2.028,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004062,OPEN,1740575496.725,0.2031,10.0,2.031,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004062,OPEN,1740575488.11,0.2031,10.0,2.031,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.001011,OPEN,1740575462.809,0.2022,10.0,2.022,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004048,OPEN,1740575447.893,0.2024,10.0,2.024,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0004042,OPEN,1740575443.027,0.2021,10.0,2.021,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0007904,OPEN,1740579153.852,0.1976,20.0,3.952,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.0007912,OPEN,1740578670.515,0.1978,20.0,3.956,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,LIMIT,SELL,0.002005,OPEN,1740576251.882,0.2005,20.0,4.01,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,MARKET,BUY,0.0048125,CLOSE,1740580091.56,0.1925,50.0,9.625,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,MARKET,BUY,0.0837375,CLOSE,1740580091.56,0.1925,870.0,167.475,-1
okx_perpetual-ts-9-02-2025.sqlite,okx_perpetual||NOT-USDT||AIXBT-USDT||2025||isoweek9_02,2,AIXBT-USDT,MARKET,BUY,0.028875,CLOSE,1740580091.56,0.1925,300.0,57.75,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155859,OPEN,1741648128.0,5.19533,1.5,7.792995,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00258999,CLOSE,1741648206.0,5.18,1.0,5.18,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00129499,CLOSE,1741648206.0,5.18,0.5,2.59,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00389645,OPEN,1741648228.0,5.19527,1.5,7.792905,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00388412,CLOSE,1741648236.0,5.17883,1.5,7.768245,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00388591,OPEN,1741647781.0,5.18122,1.5,7.77183,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00387398,CLOSE,1741648418.0,5.16531,1.5,7.747965,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00165322,OPEN,1741647764.0,5.16633,1.6,8.266128,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00412319,CLOSE,1741648477.0,5.154,1.6,8.2464,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155317,OPEN,1741648206.0,5.17726,1.5,7.76589,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00388709,OPEN,1741648191.0,5.18279,1.5,7.774185,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.0015592,OPEN,1741648139.0,5.19735,1.5,7.796025,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155925,OPEN,1741648134.0,5.19753,1.5,7.796295,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155793,OPEN,1741648120.0,5.19312,1.5,7.78968,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155781,OPEN,1741648120.0,5.19271,1.5,7.789065,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155768,OPEN,1741648108.0,5.19229,1.5,7.788435,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155662,OPEN,1741648095.0,5.18874,1.5,7.78311,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00389172,OPEN,1741648086.0,5.18896,1.5,7.78344,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155493,OPEN,1741648082.0,5.18312,1.5,7.77468,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155493,OPEN,1741648082.0,5.18312,1.5,7.77468,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155526,OPEN,1741648072.0,5.18421,1.5,7.776315,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155529,OPEN,1741648072.0,5.18431,1.5,7.776465,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155512,OPEN,1741648059.0,5.18376,1.5,7.77564,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155452,OPEN,1741648040.0,5.18174,1.5,7.77261,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155421,OPEN,1741648036.0,5.18071,1.5,7.771065,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00388701,OPEN,1741648027.0,5.18269,1.5,7.774035,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155421,OPEN,1741648026.0,5.18071,1.5,7.771065,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00388713,OPEN,1741648006.0,5.18284,1.5,7.77426,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155431,OPEN,1741648006.0,5.18104,1.5,7.77156,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155482,OPEN,1741647997.0,5.18274,1.5,7.77411,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155455,OPEN,1741647990.0,5.18184,1.5,7.77276,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155513,OPEN,1741647977.0,5.18379,1.5,7.775685,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155457,OPEN,1741647972.0,5.18193,1.5,7.772895,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00389333,OPEN,1741647966.0,5.19111,1.5,7.786665,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.0015549,OPEN,1741647960.0,5.18303,1.5,7.774545,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155542,OPEN,1741647955.0,5.18474,1.5,7.77711,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00020734,OPEN,1741647953.0,5.18372,0.2,1.036744,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00134776,OPEN,1741647955.0,5.18372,1.3,6.738836,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155285,OPEN,1741647945.0,5.17617,1.5,7.764255,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155246,OPEN,1741647942.0,5.17487,1.5,7.762305,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155153,OPEN,1741647927.0,5.17178,1.5,7.75767,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155315,OPEN,1741647912.0,5.17717,1.5,7.765755,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155323,OPEN,1741647906.0,5.17745,1.5,7.766175,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155591,OPEN,1741647889.0,5.18639,1.5,7.779585,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.0015556,OPEN,1741647889.0,5.18536,1.5,7.77804,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155533,OPEN,1741647884.0,5.18446,1.5,7.77669,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.0015554,OPEN,1741647868.0,5.18467,1.5,7.777005,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155582,OPEN,1741647859.0,5.18607,1.5,7.779105,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155484,OPEN,1741647849.0,5.1828,1.5,7.7742,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.0038877,OPEN,1741647853.0,5.1836,1.5,7.7754,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155462,OPEN,1741647842.0,5.18209,1.5,7.773135,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155518,OPEN,1741647829.0,5.18394,1.5,7.77591,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00389428,OPEN,1741647815.0,5.19238,1.5,7.78857,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155567,OPEN,1741647815.0,5.18558,1.5,7.77837,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00389136,OPEN,1741647805.0,5.18848,1.5,7.78272,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155481,OPEN,1741647801.0,5.1827,1.5,7.77405,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.003889,OPEN,1741647793.0,5.18534,1.5,7.77801,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155473,OPEN,1741647787.0,5.18246,1.5,7.77369,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.0015535,OPEN,1741647776.0,5.17834,1.5,7.76751,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155354,OPEN,1741647772.0,5.17849,1.5,7.767735,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,LIMIT,SELL,0.00155205,OPEN,1741647767.0,5.17353,1.5,7.760295,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00257749,CLOSE,1741648500.0,5.15499,1.0,5.15499,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00850606,CLOSE,1741648500.0,5.15519,3.3,17.012127,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.01727042,CLOSE,1741648500.0,5.15535,6.7,34.540845,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00850692,CLOSE,1741648500.0,5.15571,3.3,17.013843,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.002578,CLOSE,1741648500.0,5.156,1.0,5.156,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.002578,CLOSE,1741648500.0,5.156,1.0,5.156,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00257802,CLOSE,1741648500.0,5.15604,1.0,5.15604,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00850768,CLOSE,1741648500.0,5.15617,3.3,17.015361,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00257809,CLOSE,1741648500.0,5.1562,1.0,5.1562,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00850777,CLOSE,1741648500.0,5.15623,3.3,17.015559,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.0505333,CLOSE,1741648500.0,5.15646,19.6,101.066616,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.06626102,CLOSE,1741648500.0,5.1565,25.7,132.52205,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00257834,CLOSE,1741648500.0,5.15669,1.0,5.15669,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00850863,CLOSE,1741648500.0,5.15675,3.3,17.017275,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00309411,CLOSE,1741648500.0,5.15685,1.2,6.18822,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||RUNE-USDT||IP-USDT||2025||isoweek11_1-2000,2,IP-USDT,MARKET,BUY,0.00206283,CLOSE,1741648500.0,5.1571,0.8,4.12568,-1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00391153,OPEN,1741647771.0,0.6574,11.9,7.82306,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00392283,CLOSE,1741647787.0,0.6593,11.9,7.84567,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00157152,OPEN,1741647956.0,0.6548,12.0,7.8576,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.003939,CLOSE,1741648041.0,0.6565,12.0,7.878,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156199,OPEN,1741647903.0,0.6563,11.9,7.80997,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00391569,CLOSE,1741648083.0,0.6581,11.9,7.83139,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156461,OPEN,1741647841.0,0.6574,11.9,7.82306,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00392105,CLOSE,1741648109.0,0.659,11.9,7.8421,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156461,OPEN,1741648202.0,0.6574,11.9,7.82306,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00392223,CLOSE,1741648248.0,0.6592,11.9,7.84448,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00391926,OPEN,1741647784.0,0.6587,11.9,7.83853,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00393057,CLOSE,1741648269.0,0.6606,11.9,7.86114,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156532,OPEN,1741648304.0,0.6577,11.9,7.82663,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00392045,CLOSE,1741648356.0,0.6589,11.9,7.84091,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00157421,OPEN,1741648756.0,0.6505,12.1,7.87105,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.00394399,CLOSE,1741648765.0,0.6519,12.1,7.88799,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156456,OPEN,1741648695.0,0.6519,12.0,7.8228,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.0039204,CLOSE,1741648845.0,0.6534,12.0,7.8408,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.0039108,OPEN,1741649018.0,0.6518,12.0,7.8216,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.0039198,CLOSE,1741649067.0,0.6533,12.0,7.8396,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156456,OPEN,1741649159.0,0.6519,12.0,7.8228,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,MARKET,SELL,0.0039198,CLOSE,1741649482.0,0.6533,12.0,7.8396,1
binance_perpetual-2025-11-1-2000-2025.sqlite,binance-perpetual||ETHFI-USDT||RED-USDT||2025||isoweek11_1-2000,1,ETHFI-USDT,LIMIT,BUY,0.00156816,OPEN,1741648568.0,0.6534,12.0,7.8408,1
